position,x,y,curvature,friction,stiffness,next_stiffness,resistance,velocity,push_force,buckling_risk,kickback_score,controller_action,controller_reason
28.1376957763278,23.246492985971944,7.986805405825052,0.006545279187459924,0.2,0.85,0.85,0.29286126903070897,3.0939127776632227,0.12928612690307092,0.28916413449189593,0.2802626760138506,INCREASE,Low curvature and reduced velocity indicate poor pushability
28.359840349046134,23.44689378757515,7.890952758991467,0.008497983040910819,0.2,0.85,0.85,0.3192227710522961,3.0320883536670196,0.1319222771052296,0.29808863852777534,0.2922548323036026,INCREASE,Low curvature and reduced velocity indicate poor pushability
28.58178481548667,23.647294589178358,7.795564788573986,0.010433774121809852,0.2,0.85,0.85,0.34535595064443303,2.9731908481796046,0.13453559506444332,0.3067265942035424,0.30399365677080825,INCREASE,Low curvature and reduced velocity indicate poor pushability
28.80348544013372,23.847695390781563,7.700745562223605,0.012353774232273886,0.2,0.85,0.85,0.3712759521356975,2.9169912837530543,0.13712759521356974,0.3151000562897007,0.31549813000727417,INCREASE,Low curvature and reduced velocity indicate poor pushability
29.024899943613093,24.04809619238477,7.606597269260805,0.014258894487490669,0.2,0.85,0.85,0.39699507558112407,2.863288546909211,0.13969950755811242,0.3232282622229272,0.3267846141223542,INCREASE,Low curvature and reduced velocity indicate poor pushability
29.245987649375046,24.248496993987978,7.513220118116239,0.016149821231370154,0.2,0.85,0.85,0.4225225866234971,2.8119061430823455,0.14225225866234972,0.3311278906967611,0.3378669969329317,INCREASE,Low curvature and reduced velocity indicate poor pushability
29.466709622788244,24.448897795591183,7.42071223594283,0.01802700240056533,0.2,0.85,0.85,0.44786453240763197,2.7626894025426956,0.1447864532407632,0.33881328159853175,0.3487568098334347,INCREASE,Low curvature and reduced velocity indicate poor pushability
29.68702880234325,24.649298597194388,7.3291695704988795,0.019890634390161973,0.2,0.85,0.85,0.47302356426718667,2.7155030625663863,0.14730235642671868,0.34629662392773275,0.35946332423865013,INCREASE,Low curvature and reduced velocity indicate poor pushability
29.906910122651247,24.849699398797597,7.238685794399623,0.021740649514589944,0.2,0.85,0.825,0.4979987684469643,2.6702291645719853,0.14979987684469642,0.3535881172262132,0.3699936308187316,DECREASE,Moderate curvature favors reduced stiffness
30.12632062891188,25.050100200400802,7.149352211832149,0.023576704198147582,0.2,0.825,0.7999999999999999,0.5185163306254555,2.634150136767022,0.15185163306254557,0.3657307071162797,0.3785748183949099,DECREASE,Moderate curvature favors reduced stiffness
30.3452295825132,25.250501002004007,7.061257667826196,0.025398168069151218,0.2,0.7999999999999999,0.7749999999999999,0.5381761848989658,2.6004823369845225,0.1538176184898966,0.37754795350038317,0.3867408442823152,DECREASE,Moderate curvature favors reduced stiffness
30.563608557417734,25.450901803607216,6.974488460170793,0.027204114169872222,0.2,0.7749999999999999,0.7499999999999999,0.5569774556658709,2.5690802300598015,0.1556977455665871,0.38905247395855025,0.3945005344515726,DECREASE,Moderate curvature favors reduced stiffness
30.781431526982008,25.65130260521042,6.8891282540640155,0.028993310530717742,0.2,0.7499999999999999,0.7249999999999999,0.5749163816339717,2.539817381193286,0.15749163816339717,0.4002548300301171,0.4018606313458942,DECREASE,Moderate curvature favors reduced stiffness
30.998674940853075,25.851703406813627,6.805257999580384,0.030764213390240276,0.2,0.7249999999999999,0.6999999999999998,0.5919866140304434,2.5125839405603876,0.15919866140304434,0.41116378707169193,0.4088260430410291,DECREASE,Moderate curvature favors reduced stiffness
31.215317791585232,26.052104208416836,6.722955852037639,0.03251496237087816,0.2,0.6999999999999998,0.6749999999999998,0.6081795484505379,2.487284460154933,0.1608179548450538,0.4217865495298485,0.41540008201256595,DECREASE,Moderate curvature favors reduced stiffness
31.431341670623958,26.25250501002004,6.64229709534172,0.034243377942730746,0.2,0.6749999999999998,0.6499999999999998,0.6234846908270864,2.4638359835485697,0.16234846908270864,0.4321289768831117,0.421584697366566,DECREASE,Moderate curvature favors reduced stiffness
31.64673081331268,26.452905811623246,6.563354068385728,0.03594696152293639,0.2,0.6499999999999998,0.6249999999999998,0.6378900575137686,2.4421663600985473,0.16378900575137686,0.44219578449321295,0.4273807035605861,DECREASE,Moderate curvature favors reduced stiffness
31.861472132591658,26.653306613226455,6.486196094575709,0.03762289856463817,0.2,0.6249999999999998,0.5999999999999998,0.6513826088521795,2.4222127437688505,0.16513826088521796,0.45199073276718293,0.4327880079105355,DECREASE,Moderate curvature favors reduced stiffness
32.075555241078234,26.85370741482966,6.41088941455283,0.039268064984834164,0.2,0.5999999999999998,0.5999999999999998,0.6639487148331757,2.4039202436602936,0.16639487148331758,0.4615168073241478,0.4378058385114608,HOLD,Navigation state acceptable
32.288972461243745,27.054108216432866,6.337497122178442,0.04087903726374621,0.2,0.5999999999999998,0.5999999999999998,0.6816694099012082,2.3785887859106536,0.16816694099012083,0.46609606921964564,0.44485293560012334,HOLD,Navigation state acceptable
32.501718823435596,27.254509018036075,6.2660791038451364,0.04245210651822969,0.2,0.5999999999999998,0.5999999999999998,0.6989731717005265,2.3543632510667267,0.16989731717005266,0.4705229717583984,0.45170235808265863,HOLD,Navigation state acceptable
32.7137920515334,27.45490981963928,6.196691981173732,0.04398329680638066,0.2,0.5999999999999998,0.5999999999999998,0.7158162648701871,2.3312519422367326,0.17158162648701872,0.4747909570369776,0.4583401019451786,HOLD,Navigation state acceptable
32.925192536076395,27.655310621242485,6.1293890571525305,0.04546838786027496,0.2,0.5999999999999998,0.5999999999999998,0.7321522664630244,2.309265806156763,0.17321522664630246,0.47889287748968656,0.4647511692746349,HOLD,Navigation state acceptable
33.13592329475488,27.855711422845694,6.06422026577197,0.04690294236674486,0.2,0.5999999999999998,0.5999999999999998,0.7479323660341932,2.2884180633804636,0.17479323660341933,0.4828210682587687,0.470919683899264,HOLD,Navigation state acceptable
33.34598992022262,28.0561122244489,6.001232125204112,0.0482823378251747,0.2,0.5999999999999998,0.5999999999999998,0.7631057160769217,2.268723856729579,0.17631057160769217,0.48656742467975145,0.4768290214114522,HOLD,Navigation state acceptable
33.555400515258164,28.256513026052104,5.9404676945729324,0.04960180290477985,0.2,0.5999999999999998,0.5999999999999998,0.7776198319525782,2.2501999179466337,0.17776198319525782,0.49012348477334666,0.48246195331371367,HOLD,Navigation state acceptable
33.764165615382,28.45691382765531,5.881966534357883,0.05085645810521537,0.2,0.5999999999999998,0.5499999999999997,0.791421039157369,2.232864252773028,0.17914210391573693,0.493480516436676,0.48780080460854125,DECREASE,Curvature and pushing force indicate tracking difficulty
33.972298099121936,28.65731462925852,5.8257646704693435,0.052041360398389684,0.2,0.5499999999999997,0.4999999999999997,0.7869342841830916,2.2384706787516953,0.17869342841830918,0.5048917201669723,0.48606698686780564,DECREASE,Curvature and pushing force indicate tracking difficulty
34.17981308621046,28.857715430861724,5.771894562031148,0.05315155139460908,0.2,0.4999999999999997,0.44999999999999973,0.7815155139460908,2.2452793527124126,0.1781515513946091,0.5160734584971427,0.4839706572555189,DECREASE,Curvature and pushing force indicate tracking difficulty
34.38672782409446,29.05811623246493,5.7203850729015056,0.0541821084428954,0.2,0.44999999999999973,0.39999999999999974,0.7752300302075061,2.2532291206973563,0.17752300302075064,0.5270397892999823,0.48153577260372965,DECREASE,Curvature and pushing force indicate tracking difficulty
34.59306156323776,29.258517034068138,5.671261446959938,0.05512819794592524,0.2,0.39999999999999974,0.39999999999999974,0.768153781513327,2.2622466675814143,0.17681537815133272,0.5378072541217367,0.4787903325761041,HOLD,Navigation state acceptable
34.79883542179954,29.458917835671343,5.624545287184162,0.05598513004921828,0.2,0.39999999999999974,0.39999999999999974,0.7758661704429644,2.2524219823401768,0.17758661704429646,0.5396952326042965,0.48178236199031965,HOLD,Navigation state acceptable
35.00407224037491,29.65931863727455,5.580254538536918,0.05674841376067999,0.2,0.39999999999999974,0.39999999999999974,0.7827357238461197,2.2437425505617274,0.17827357238461197,0.5413706233386648,0.48444293877577893,HOLD,Navigation state acceptable
35.208796427585995,29.859719438877757,5.538403474679114,0.057413811473969366,0.2,0.39999999999999974,0.39999999999999974,0.7887243032657243,2.2362305877418267,0.17887243032657243,0.5428263973413534,0.48675891510640085,HOLD,Navigation state acceptable
35.413033797410996,30.060120240480963,5.499002688521649,0.05797739181436943,0.2,0.39999999999999974,0.39999999999999974,0.7937965263293247,2.2299073174064317,0.17937965263293248,0.5440559799041806,0.4887180549469731,HOLD,Navigation state acceptable
35.61681139923302,30.260521042084168,5.462059086624587,0.05843557970133156,0.2,0.39999999999999974,0.39999999999999974,0.7979202173119839,2.224792825334752,0.1797920217311984,0.5450533234248072,0.4903091820877731,HOLD,Navigation state acceptable
35.82015734167749,30.460921843687377,5.427575887448447,0.058785202532956646,0.2,0.39999999999999974,0.39999999999999974,0.8010668227966098,2.2209059371761635,0.18010668227966098,0.5458129735366337,0.4915223159554445,HOLD,Navigation state acceptable
36.023100611385495,30.661322645290582,5.395552623458535,0.059023531446624415,0.2,0.39999999999999974,0.39999999999999974,0.8032117830196195,2.2182641205359066,0.18032117830196195,0.5463301271890575,0.49234879223088857,HOLD,Navigation state acceptable
36.2256708879382,30.861723446893787,5.3659851470793525,0.059148316694101616,0.2,0.39999999999999974,0.39999999999999974,0.8043348502469143,2.2168834124401133,0.18043348502469145,0.5466006814444121,0.49278136554862484,HOLD,Navigation state acceptable
36.427898356202846,31.062124248496996,5.338865640492392,0.05915781628988829,0.2,0.39999999999999974,0.39999999999999974,0.8044203466089945,2.2167783729091215,0.18044203466089948,0.5466212719183179,0.49281429189761994,HOLD,Navigation state acceptable
36.62981351741264,31.2625250501002,5.314182629266625,0.05905081724490223,0.2,0.39999999999999974,0.39999999999999974,0.80345735520412,2.2179620651730185,0.180345735520412,0.5463892999912436,0.49244338878129,HOLD,Navigation state acceptable
36.8314470003201,31.462925851703407,5.291920999807296,0.05882664887556821,0.2,0.39999999999999974,0.39999999999999974,0.8014398398801137,2.2204460628927807,0.18014398398801137,0.5459029481475637,0.4916660716989029,HOLD,Navigation state acceptable
37.03282937377462,31.663326653306616,5.272062020604773,0.058485187878435,0.2,0.39999999999999974,0.39999999999999974,0.7983666909059148,2.2242404845615926,0.17983666909059148,0.5451611830549827,0.49048136607755755,HOLD,Navigation state acceptable
37.23399096207096,31.86372745490982,5.2545833672613504,0.058026855072424124,0.2,0.39999999999999974,0.39999999999999974,0.794241695651817,2.22935405508279,0.1794241695651817,0.5441637462671649,0.48888989438330255,HOLD,Navigation state acceptable
37.43496166439484,32.06412825651303,5.239459151270261,0.057452603925460775,0.2,0.39999999999999974,0.39999999999999974,0.7890734353291469,2.235794194364132,0.1789073435329147,0.5429111327036915,0.4868938387453954,HOLD,Navigation state acceptable
37.63577077965589,32.26452905811623,5.226659952517245,0.05676390119366429,0.2,0.39999999999999974,0.39999999999999974,0.7828751107429786,2.2435671326036277,0.17828751107429786,0.5414045573295798,0.4844968800246917,HOLD,Navigation state acceptable
37.836446837947705,32.46492985971944,5.216152855471466,0.05596270019885767,0.2,0.39999999999999974,0.39999999999999974,0.7756643017897189,2.2526780517963556,0.1775664301789719,0.5396459107064482,0.48170411481455777,HOLD,Navigation state acceptable
38.037017439809944,32.66533066132265,5.207901489028714,0.055051407447015484,0.2,0.39999999999999974,0.39999999999999974,0.7674626670231393,2.2631312528581025,0.17674626670231394,0.5376377043113347,0.4785219523618366,HOLD,Navigation state acceptable
38.23750910439095,32.86573146292585,5.201866069966362,0.05403284343979677,0.2,0.39999999999999974,0.39999999999999974,0.7582955909581709,2.2749303476443505,0.1758295590958171,0.5353830067088756,0.47495799381766424,HOLD,Navigation state acceptable
38.43794712752149,33.06613226452906,5.198003449965756,0.05291019865005334,0.2,0.39999999999999974,0.39999999999999974,0.74819178785048,2.2880784750271994,0.17481917878504802,0.5328853718151843,0.4710208965646981,HOLD,Navigation state acceptable
38.63835545061383,33.26653306613227,5.196267166154304,0.051686985714551686,0.2,0.39999999999999974,0.39999999999999974,0.7371828714309651,2.3025785401079224,0.1737182871430965,0.5301487605980189,0.4667202266011357,HOLD,Navigation state acceptable
38.838756541197206,33.46693386773547,5.196607495115921,0.0503669889434905,0.2,0.39999999999999974,0.39999999999999974,0.7253029004914144,2.318433475571558,0.17253029004914144,0.5271774576196774,0.4620663020949638,HOLD,Navigation state acceptable
39.039171285792186,33.66733466933868,5.198971510315067,0.048954212258397876,0.2,0.39999999999999974,0.42499999999999977,0.7125879103255808,2.335646524118904,0.1712587910325581,0.5239759838496734,0.45707003125962264,INCREASE,Moderate curvature allows additional support
39.23961889571521,33.86773547094189,5.203303142876149,0.047452826646369954,0.2,0.42499999999999977,0.42499999999999977,0.705063646478922,2.3459534828862756,0.1705063646478922,0.5158208897779739,0.45410586498394206,HOLD,Navigation state acceptable
39.44011682629286,34.06813627254509,5.209543245656812,0.0458671181650611,0.2,0.42499999999999977,0.42499999999999977,0.6903958430268151,2.366309652559023,0.1690395843026815,0.512084017804661,0.4483110316483291,HOLD,Navigation state acceptable
39.640680709853775,34.2685370741483,5.217629660550214,0.044201437456080246,0.2,0.42499999999999977,0.42499999999999977,0.6749882964687421,2.3880763874188933,0.16749882964687424,0.508125088963346,0.44219995053084804,HOLD,Navigation state acceptable
39.841324302757734,34.46893787575151,5.22749728894823,0.04246015162418816,0.2,0.42499999999999977,0.42499999999999977,0.6588814025237404,2.4112633934617613,0.16588814025237406,0.5039486400752613,0.4357844703534599,HOLD,Navigation state acceptable
40.04205944661688,34.66933867735471,5.239078165294432,0.040647599225519845,0.2,0.42499999999999977,0.42499999999999977,0.6421152928360585,2.4358825579729513,0.16421152928360586,0.4995589818888413,0.42907622208447527,HOLD,Navigation state acceptable
40.242896043764766,34.86973947895792,5.252301533652429,0.038768048987968415,0.2,0.42499999999999977,0.42499999999999977,0.6247294531387078,2.4619483522457624,0.1624729453138708,0.4949601129303236,0.42208647603574145,HOLD,Navigation state acceptable
40.44384204693586,35.07014028056113,5.267093927212295,0.03682566275931326,0.2,0.42499999999999977,0.42499999999999977,0.6067623805236477,2.4894782504780766,0.16067623805236478,0.49015563715298804,0.4148260100065783,HOLD,Navigation state acceptable
40.64490346303262,35.27054108216433,5.283379250654816,0.03482446305332026,0.2,0.42499999999999977,0.42499999999999977,0.5882512832432123,2.5184931642756125,0.15882512832432125,0.4851486858916456,0.40730498956609806,HOLD,Navigation state acceptable
40.846084370778506,35.47094188376754,5.3010788652904335,0.03276830544753298,0.2,0.42499999999999977,0.42499999999999977,0.56923182538968,2.5490178922459075,0.156923182538968,0.47994184448044047,0.3995328612297821,HOLD,Navigation state acceptable
41.047386951985196,35.671342685370746,5.320111676886913,0.03066085597526797,0.2,0.42499999999999977,0.42499999999999977,0.5497379177712287,2.581081584267255,0.1549737917771229,0.4745370837461124,0.39151825896275877,HOLD,Navigation state acceptable
41.24881153609964,35.87174348697395,5.340394226097281,0.02850557355600923,0.2,0.42499999999999977,0.42499999999999977,0.5298015553930855,2.6147182200845602,0.15298015553930855,0.4689356964616791,0.38326892415758307,HOLD,Navigation state acceptable
41.450356657641734,36.07214428857716,5.361840781396657,0.02630569742497681,0.2,0.42499999999999977,0.42499999999999977,0.5094527011810355,2.649967101897459,0.15094527011810355,0.4631382387414438,0.37479163899556145,HOLD,Navigation state acceptable
41.652019126096,36.27254509018036,5.384363434434453,0.024064239450897116,0.2,0.42499999999999977,0.42499999999999977,0.48871921492079834,2.686873360610721,0.14887192149207984,0.4571444762693351,0.36609217289574275,HOLD,Navigation state acceptable
41.85379410778042,36.47294589178357,5.40787219770566,0.02178398117644992,0.2,0.42499999999999977,0.42499999999999977,0.4676268258821618,2.725488475311616,0.1467626825882162,0.4509533351945219,0.35717524160669056,HOLD,Navigation state acceptable
42.05567521918125,36.673346693386776,5.432275104442861,0.019467475372936804,0.2,0.42499999999999977,0.47499999999999976,0.44619914719966547,2.7658708053765375,0.14461991471996655,0.4445628574895084,0.34804447838386326,INCREASE,Low curvature and reduced velocity indicate poor pushability
42.257654631214336,36.87374749498998,5.457478310628263,0.017117051872076378,0.2,0.47499999999999976,0.5249999999999998,0.42201625575274465,2.8129073657337336,0.14220162557527447,0.42472277293199767,0.3376483018320713,INCREASE,Low curvature and reduced velocity indicate poor pushability
42.459723183850016,37.07414829659319,5.483386199022936,0.014734827420661463,0.2,0.5249999999999998,0.5749999999999998,0.39615698106178004,2.8650073410498527,0.139615698106178,0.40421612179970856,0.32641877701176636,INCREASE,Low curvature and reduced velocity indicate poor pushability
42.66187051051897,37.274549098196395,5.509901485108467,0.012322719295736848,0.2,0.5749999999999998,0.6249999999999999,0.3685942324291711,2.922707041443719,0.1368594232429171,0.3829923648642308,0.3143140315754287,INCREASE,Low curvature and reduced velocity indicate poor pushability
42.864085171700424,37.4749498997996,5.536925324834216,0.009882462419190666,0.2,0.6249999999999999,0.6749999999999999,0.33930270221589504,2.9866287833078693,0.13393027022158951,0.36099367508934754,0.3012873675598259,INCREASE,Low curvature and reduced velocity indicate poor pushability
43.0663547970801,37.675350701402806,5.564357424061692,0.007415629715873857,0.2,0.6749999999999999,0.725,0.3082586491615178,3.0574993733568347,0.13082586491615178,0.338153291386146,0.2872860393233325,INCREASE,Low curvature and reduced velocity indicate poor pushability
43.268666235653065,37.875751503006015,5.592096149595724,0.004923655469298817,0.2,0.725,0.775,0.2754397794989105,3.136173157129773,0.12754397794989106,0.31439348601766626,0.27224977635821995,INCREASE,Low curvature and reduced velocity indicate poor pushability
43.47100571313504,38.07615230460922,5.620038641690622,0.0024078614422448183,0.2,0.775,0.775,0.24082523338862144,3.22366107036382,0.12408252333886215,0.2896230207949819,0.2561089633970862,HOLD,Navigation state acceptable
43.67335899603418,38.276553106212425,5.648080927917863,0.00013051446055206857,0.2,0.775,0.775,0.21178905937203887,3.300904533725399,0.12117890593720389,0.2789927278819661,0.2423284266152079,HOLD,Navigation state acceptable
43.87571156172267,38.476953907815634,5.676118038280791,0.0026902872019770705,0.2,0.775,0.775,0.24442616182520766,3.2143329373059584,0.12444261618252078,0.2909193562290897,0.25780225798115,HOLD,Navigation state acceptable
44.07804877383389,38.677354709418836,5.704044121460107,0.005270291500966044,0.2,0.775,0.8250000000000001,0.27732121663731707,3.1315537140535583,0.1277321216637317,0.302548545571956,0.2731186013348254,INCREASE,Low curvature and reduced velocity indicate poor pushability
44.280356062294835,38.877755511022045,5.731752562073232,0.007869346809255573,0.2,0.8250000000000001,0.85,0.31039384522263636,3.0525173897778792,0.13103938452226363,0.30137390775745376,0.28825576541586206,INCREASE,Low curvature and reduced velocity indicate poor pushability
44.482619107284464,39.078156312625254,5.759136098829253,0.010486220594579638,0.2,0.85,0.85,0.34606397802682515,2.9716269548075567,0.13460639780268252,0.30695783852458214,0.3043097085494655,INCREASE,Low curvature and reduced velocity indicate poor pushability
44.6848240263877,39.278557114228455,5.786086943460542,0.013119590162863065,0.2,0.85,0.85,0.3816144671986514,2.895163661763301,0.13816144671986516,0.3183884418888647,0.32005006519271123,INCREASE,Low curvature and reduced velocity indicate poor pushability
44.886957564188954,39.478957915831664,5.812496900310997,0.01576800327915502,0.2,0.85,0.85,0.4173680442685928,2.822132202129707,0.1417368044268593,0.3295458382161297,0.3356385510163761,INCREASE,Low curvature and reduced velocity indicate poor pushability
45.08900728352056,39.67935871743487,5.838257486460593,0.0184298378857727,0.2,0.85,0.85,0.45330281145793144,2.752351380912324,0.14533028114579313,0.3404429623645625,0.35107973889250865,INCREASE,Low curvature and reduced velocity indicate poor pushability
45.29096175754877,39.879759519038075,5.863260052265036,0.021103261263232833,0.2,0.85,0.825,0.48939402705364327,2.685655996561837,0.14893940270536432,0.3510909705746583,0.3663763252230919,DECREASE,Moderate curvature favors reduced stiffness
45.49281076184348,40.08016032064128,5.887395902189096,0.02378618903875711,0.2,0.825,0.7999999999999999,0.5212920047635318,2.6293439967310923,0.15212920047635317,0.36652133425450034,0.3797310350063957,DECREASE,Moderate curvature favors reduced stiffness
45.694545465537395,40.28056112224449,5.910556415811701,0.02647624451872132,0.2,0.7999999999999999,0.7749999999999999,0.5521911787433771,2.5770021468865196,0.15521911787433773,0.3814711359798799,0.3925296459321339,DECREASE,Moderate curvature favors reduced stiffness
45.896158620637166,40.480961923847694,5.932633168880915,0.029170718903448974,0.2,0.7749999999999999,0.7499999999999999,0.5820516660189744,2.5283624333619112,0.15820516660189746,0.39595850921669606,0.40477661160406436,DECREASE,Moderate curvature favors reduced stiffness
46.09764474850218,40.6813627254509,5.9535180542966355,0.0318665330308373,0.2,0.7499999999999999,0.7249999999999999,0.6108316628854662,2.483189331425756,0.16108316628854663,0.4099984885516419,0.41647376284224236,DECREASE,Moderate curvature favors reduced stiffness
46.299000322458014,40.88176352705411,5.9731034028989844,0.034560201392219415,0.2,0.7249999999999999,0.6999999999999998,0.6384874670546878,2.4412759208895993,0.16384874670546878,0.4236033525294518,0.42762055728626214,DECREASE,Moderate curvature favors reduced stiffness
46.5002239454618,41.08216432865731,5.991282103940647,0.0372477992638779,0.2,0.6999999999999998,0.6749999999999998,0.6649735911665346,2.402440507898669,0.16649735911665348,0.4367829343810712,0.43821432553268136,DECREASE,Moderate curvature favors reduced stiffness
46.70131652168616,41.28256513026052,6.007947725121443,0.039924933893162894,0.2,0.6749999999999998,0.6499999999999998,0.690242973244664,2.366523667494636,0.16902429732446642,0.4495449088601746,0.44825052086535666,DECREASE,Moderate curvature favors reduced stiffness
46.90228142083959,41.48296593186373,6.022994632064119,0.04258672077193457,0.2,0.6499999999999998,0.6249999999999998,0.7142472888772476,2.3333856357560956,0.17142472888772478,0.46189506205497466,0.4577229785023954,DECREASE,Moderate curvature favors reduced stiffness
47.10312463399484,41.68336673346693,6.0363181071107155,0.04522776610771821,0.2,0.6249999999999998,0.5999999999999998,0.7369373687118298,2.302903991850053,0.17369373687118297,0.4738375498746977,0.4666241891955192,DECREASE,Moderate curvature favors reduced stiffness
47.30385491965512,41.88376753507014,6.047814467319551,0.04784215666078856,0.2,0.5999999999999998,0.5999999999999998,0.758263723268674,2.2749715796694363,0.1758263723268674,0.4853751498814143,0.4749455909451681,HOLD,Navigation state acceptable
47.5044839387532,42.08416833667335,6.057381181543675,0.05042345814528664,0.2,0.5999999999999998,0.5499999999999997,0.7866580395981528,2.238816780462176,0.1786658039598153,0.4923246036559801,0.4859601800972111,DECREASE,Curvature and pushing force indicate tracking difficulty
47.70502637725221,42.28456913827655,6.064916986472447,0.05296472338487094,0.2,0.5499999999999997,0.4999999999999997,0.7966295955411448,2.2263910212361835,0.1796629595541145,0.5072413983806534,0.48981135313125823,DECREASE,Curvature and pushing force indicate tracking difficulty
47.90550005500284,42.48496993987976,6.07032200151908,0.05545851136215495,0.2,0.4999999999999997,0.44999999999999973,0.8045851136215494,2.216575970735213,0.18045851136215496,0.5216609510435422,0.49287774519569366,DECREASE,Curvature and pushing force indicate tracking difficulty
48.10592601951031,42.68537074148297,6.073497842437922,0.05789691819066685,0.2,0.44999999999999973,0.39999999999999974,0.8105207228113349,2.209309150457495,0.1810520722811335,0.5355882123764806,0.49516206762990156,DECREASE,Curvature and pushing force indicate tracking difficulty
48.30632862328112,42.88577154308617,6.074347733556554,0.060271620870196746,0.2,0.39999999999999974,0.39999999999999974,0.8144445878317708,2.2045313628342487,0.18144445878317708,0.5490294507962394,0.49667053773765546,HOLD,Navigation state acceptable
48.50673558345391,43.08617234468938,6.072776618509284,0.06257393445281546,0.2,0.39999999999999974,0.39999999999999974,0.835165410075339,2.1796400357370445,0.1835165410075339,0.5539702182163873,0.5046151658729976,HOLD,Navigation state acceptable
48.7071780224754,43.28657314629259,6.068691269359838,0.06479488293864018,0.2,0.39999999999999974,0.39999999999999974,0.8551539464477615,2.156155292480809,0.18551539464477618,0.5586902714342976,0.5122460943746759,HOLD,Navigation state acceptable
48.90769048866204,43.48697394789579,6.062000394002814,0.06692528384944339,0.2,0.39999999999999974,0.39999999999999974,0.8743275546449905,2.1340987012046706,0.18743275546449906,0.5631767042639235,0.5195364938569135,HOLD,Navigation state acceptable
49.108310955593254,43.687374749499,6.052614741735109,0.06895584599329123,0.2,0.39999999999999974,0.39999999999999974,0.892602613939621,2.1134917444046235,0.18926026139396213,0.5674164875565451,0.5264592386060942,HOLD,Navigation state acceptable
49.30908079941301,43.88777555110221,6.040447206890262,0.07087727944666161,0.2,0.39999999999999974,0.39999999999999974,0.9098955150199544,2.0943554076874245,0.19098955150199545,0.5713966371633443,0.5329872374840219,HOLD,Navigation state acceptable
49.51004475327506,44.08817635270541,6.025412930430719,0.07268041626063342,0.2,0.39999999999999974,0.39999999999999974,0.9261237463457006,2.0767097688240015,0.19261237463457007,0.57510439474066,0.5390937945717577,HOLD,Navigation state acceptable
49.711250838351354,44.28857715430862,6.007429399394816,0.07435633986126962,0.2,0.39999999999999974,0.39999999999999974,0.9412070587514263,2.0605735910381338,0.19412070587514263,0.578527418617687,0.5447529936751397,HOLD,Navigation state acceptable
49.91275027103282,44.48897795591183,5.9864165440975725,0.07589652059555653,0.2,0.39999999999999974,0.39999999999999974,0.9550686853600086,2.0459639244149805,0.19550686853600086,0.5816539813283571,0.549940099376733,HOLD,Navigation state acceptable
50.11459734618449,44.68937875751503,5.962296832986581,0.07729295439594389,0.2,0.39999999999999974,0.39999999999999974,0.9676365895634949,2.032895719268653,0.1967636589563495,0.5844731698391257,0.5546319659944535,HOLD,Navigation state acceptable
50.31684929656903,44.88977955911824,5.934995365056421,0.07853830113148977,0.2,0.39999999999999974,0.39999999999999974,0.9788447101834077,2.0213814552579334,0.19788447101834078,0.5869750840227186,0.5588074446862632,HOLD,Navigation state acceptable
50.51956612882036,45.09018036072145,5.904439959727675,0.07962601891960193,0.2,0.39999999999999974,0.39999999999999974,0.9886341702764172,2.0114307899295554,0.19886341702764174,0.5891510285846864,0.5624477781312982,HOLD,Navigation state acceptable
50.722810436627135,45.29058116232465,5.870561244098958,0.08055049051005099,0.2,0.39999999999999974,0.34999999999999976,0.9969544145904587,2.0030502302779563,0.19969544145904589,0.59099369346274,0.5655369717730192,DECREASE,Severe curvature requires greater flexibility
50.92664719206783,45.49098196392786,5.83329273748301,0.08130713784771154,0.2,0.34999999999999976,0.34999999999999976,0.9756106717055479,2.0246904196699815,0.1975610671705548,0.5987543445062832,0.5576034725465034,HOLD,Minimum support stiffness maintained in severe curve
51.131143516318694,45.69138276553107,5.79257093314057,0.08189252109162164,0.2,0.34999999999999976,0.34999999999999976,0.9805864292787838,2.0196038611940663,0.1980586429278784,0.5998628527160238,0.5594555743696625,HOLD,Minimum support stiffness maintained in severe curve
51.33636843122644,45.89178356713427,5.748335377128621,0.08230441871434735,0.2,0.34999999999999976,0.34999999999999976,0.9840875590719522,2.0160400591751007,0.19840875590719523,0.6006415026984391,0.5607578270154081,HOLD,Minimum support stiffness maintained in severe curve
51.542392593491165,46.09218436873748,5.7005287441822095,0.08254188582083233,0.2,0.34999999999999976,0.34999999999999976,0.9861060294770747,2.0139911669535424,0.1986106029477075,0.6010899101551751,0.5615082444875017,HOLD,Minimum support stiffness maintained in severe curve
51.74928801343503,46.29258517034068,5.649096910552249,0.0826052884969175,0.2,0.34999999999999976,0.34999999999999976,0.9866449522237986,2.01344482592247,0.19866449522237986,0.6012095713616238,0.5617085586488502,HOLD,Minimum support stiffness maintained in severe curve
51.95712776053318,46.49298597194389,5.593989023724534,0.08249631278759634,0.2,0.34999999999999976,0.34999999999999976,0.9857186586945688,2.0143840530912067,0.19857186586945688,0.601003883180462,0.5613642497792917,HOLD,Minimum support stiffness maintained in severe curve
52.16598565804796,46.6933867735471,5.535157568948337,0.08221794777526427,0.2,0.34999999999999976,0.34999999999999976,0.983352556089746,2.0167871756931355,0.1983352556089746,0.6004781296054835,0.5604845063135174,HOLD,Minimum support stiffness maintained in severe curve
