position,x,y,curvature,friction,stiffness,next_stiffness,resistance,velocity,push_force,controller_action,controller_reason
35.61681139923302,30.260521042084168,5.462059086624587,0.05843557970133156,0.2,0.9,0.9,1.0200981158186417,1.9801018419241514,0.20200981158186418,HOLD,Navigation state acceptable
35.82015734167749,30.460921843687377,5.427575887448447,0.058785202532956646,0.2,0.9,0.9,1.024992835461393,1.975315630728443,0.20249928354613933,HOLD,Navigation state acceptable
36.023100611385495,30.661322645290582,5.395552623458535,0.059023531446624415,0.2,0.9,0.9,1.0283294402527416,1.9720662337285686,0.2028329440252742,HOLD,Navigation state acceptable
36.2256708879382,30.861723446893787,5.3659851470793525,0.059148316694101616,0.2,0.9,0.9,1.0300764337174224,1.9703691612612368,0.20300764337174224,HOLD,Navigation state acceptable
36.427898356202846,31.062124248496996,5.338865640492392,0.05915781628988829,0.2,0.9,0.9,1.030209428058436,1.970240086918199,0.2030209428058436,HOLD,Navigation state acceptable
36.62981351741264,31.2625250501002,5.314182629266625,0.05905081724490223,0.2,0.9,0.9,1.0287114414286311,1.9716948987004164,0.2028711441428631,HOLD,Navigation state acceptable
36.8314470003201,31.462925851703407,5.291920999807296,0.05882664887556821,0.2,0.9,0.9,1.025573084257955,1.9747497787597001,0.2025573084257955,HOLD,Navigation state acceptable
37.03282937377462,31.663326653306616,5.272062020604773,0.058485187878435,0.2,0.9,0.9,1.0207926302980899,1.979421312225369,0.202079263029809,HOLD,Navigation state acceptable
37.23399096207096,31.86372745490982,5.2545833672613504,0.058026855072424124,0.2,0.9,0.9,1.0143759710139377,1.9857266257929975,0.2014375971013938,HOLD,Navigation state acceptable
37.43496166439484,32.06412825651303,5.239459151270261,0.057452603925460775,0.2,0.9,0.9,1.0063364549564509,1.9936835569719153,0.2006336454956451,HOLD,Navigation state acceptable
37.63577077965589,32.26452905811623,5.226659952517245,0.05676390119366429,0.2,0.9,0.9,0.9966946167113,2.003310855111278,0.19966946167113,HOLD,Navigation state acceptable
37.836446837947705,32.46492985971944,5.216152855471466,0.05596270019885767,0.2,0.9,0.9,0.9854778027840074,2.014628415584027,0.19854778027840075,HOLD,Navigation state acceptable
38.037017439809944,32.66533066132265,5.207901489028714,0.055051407447015484,0.2,0.9,0.9,0.9727197042582167,2.0276575487971225,0.19727197042582167,HOLD,Navigation state acceptable
38.23750910439095,32.86573146292585,5.201866069966362,0.05403284343979677,0.2,0.9,0.9,0.9584598081571547,2.0424212860226456,0.19584598081571547,HOLD,Navigation state acceptable
38.43794712752149,33.06613226452906,5.198003449965756,0.05291019865005334,0.2,0.9,0.9,0.9427427811007467,2.058944724393017,0.1942742781100747,HOLD,Navigation state acceptable
38.63835545061383,33.26653306613227,5.196267166154304,0.051686985714551686,0.2,0.9,0.9,0.9256178000037234,2.07725541381694,0.19256178000037236,HOLD,Navigation state acceptable
38.838756541197206,33.46693386773547,5.196607495115921,0.0503669889434905,0.2,0.9,0.9,0.907137845208867,2.0973837890369826,0.19071378452088672,HOLD,Navigation state acceptable
39.039171285792186,33.66733466933868,5.198971510315067,0.048954212258397876,0.2,0.9,0.9,0.8873589716175703,2.1193636505575726,0.18873589716175704,HOLD,Navigation state acceptable
39.23961889571521,33.86773547094189,5.203303142876149,0.047452826646369954,0.2,0.9,0.9,0.8663395730491794,2.1432326987874446,0.18663395730491794,HOLD,Navigation state acceptable
39.44011682629286,34.06813627254509,5.209543245656812,0.0458671181650611,0.2,0.9,0.9,0.8441396543108555,2.169033126449839,0.18441396543108557,HOLD,Navigation state acceptable
39.640680709853775,34.2685370741483,5.217629660550214,0.044201437456080246,0.2,0.9,0.9,0.8208201243851234,2.1968122751009074,0.18208201243851235,HOLD,Navigation state acceptable
39.841324302757734,34.46893787575151,5.22749728894823,0.04246015162418816,0.2,0.9,0.9,0.7964421227386342,2.226623362572958,0.17964421227386343,HOLD,Navigation state acceptable
40.04205944661688,34.66933867735471,5.239078165294432,0.040647599225519845,0.2,0.9,0.9,0.7710663891572778,2.2585262892958577,0.17710663891572778,HOLD,Navigation state acceptable
40.242896043764766,34.86973947895792,5.252301533652429,0.038768048987968415,0.2,0.9,0.9,0.7447526858315578,2.2925885327372804,0.1744752685831558,HOLD,Navigation state acceptable
40.44384204693586,35.07014028056113,5.267093927212295,0.03682566275931326,0.2,0.9,0.9,0.7175592786303857,2.328886140797234,0.1717559278630386,HOLD,Navigation state acceptable
40.64490346303262,35.27054108216433,5.283379250654816,0.03482446305332026,0.2,0.9,0.9,0.6895424827464836,2.367504836870208,0.16895424827464836,HOLD,Navigation state acceptable
40.846084370778506,35.47094188376754,5.3010788652904335,0.03276830544753298,0.2,0.9,0.9,0.6607562762654617,2.4085412514561075,0.16607562762654618,HOLD,Navigation state acceptable
41.047386951985196,35.671342685370746,5.320111676886913,0.03066085597526797,0.2,0.9,0.9,0.6312519836537516,2.4521042978538605,0.16312519836537517,HOLD,Navigation state acceptable
41.24881153609964,35.87174348697395,5.340394226097281,0.02850557355600923,0.2,0.9,0.9,0.6010780297841293,2.4983167126085126,0.16010780297841293,HOLD,Navigation state acceptable
41.450356657641734,36.07214428857716,5.361840781396657,0.02630569742497681,0.2,0.9,0.9,0.5702797639496753,2.5473167850924385,0.15702797639496754,HOLD,Navigation state acceptable
41.652019126096,36.27254509018036,5.384363434434453,0.024064239450897116,0.2,0.9,0.9,0.5388993523125596,2.5992603050934133,0.15388993523125596,HOLD,Navigation state acceptable
41.85379410778042,36.47294589178357,5.40787219770566,0.02178398117644992,0.2,0.9,0.9,0.5069757364702989,2.6543227626006547,0.1506975736470299,HOLD,Navigation state acceptable
42.05567521918125,36.673346693386776,5.432275104442861,0.019467475372936804,0.2,0.9,0.9,0.4745446552211153,2.71270184042014,0.14745446552211153,INCREASE,Low curvature with reduced advancement velocity
42.257654631214336,36.87374749498998,5.457478310628263,0.017117051872076378,0.2,0.9,0.9,0.4416387262090693,2.7746202479718294,0.14416387262090694,INCREASE,Low curvature with reduced advancement velocity
42.459723183850016,37.07414829659319,5.483386199022936,0.014734827420661463,0.2,0.9,0.9,0.40828758388926045,2.8403289539436405,0.14082875838892606,INCREASE,Low curvature with reduced advancement velocity
42.66187051051897,37.274549098196395,5.509901485108467,0.012322719295736848,0.2,0.9,0.9,0.3745180701403159,2.9101108867864247,0.1374518070140316,INCREASE,Low curvature with reduced advancement velocity
42.864085171700424,37.4749498997996,5.536925324834216,0.009882462419190666,0.2,0.9,0.9,0.34035447386866935,2.9842851857350747,0.13403544738686693,INCREASE,Low curvature with reduced advancement velocity
43.0663547970801,37.675350701402806,5.564357424061692,0.007415629715873857,0.2,0.9,0.9,0.305818816022234,3.063212101801949,0.1305818816022234,INCREASE,Low curvature with reduced advancement velocity
43.268666235653065,37.875751503006015,5.592096149595724,0.004923655469298817,0.2,0.9,0.9,0.27093117657018345,3.1472986686774473,0.12709311765701833,INCREASE,Low curvature with reduced advancement velocity
43.47100571313504,38.07615230460922,5.620038641690622,0.0024078614422448183,0.2,0.9,0.9,0.23571006019142746,3.237005288587153,0.12357100601914275,HOLD,Navigation state acceptable
43.67335899603418,38.276553106212425,5.648080927917863,0.00013051446055206857,0.2,0.9,0.9,0.20382720244772898,3.3227360138289304,0.12038272024477291,HOLD,Navigation state acceptable
43.87571156172267,38.476953907815634,5.676118038280791,0.0026902872019770705,0.2,0.9,0.9,0.239664020827679,3.2266807238055875,0.12396640208276791,HOLD,Navigation state acceptable
44.07804877383389,38.677354709418836,5.704044121460107,0.005270291500966044,0.2,0.9,0.9,0.2757840810135246,3.135326784154784,0.12757840810135246,INCREASE,Low curvature with reduced advancement velocity
44.280356062294835,38.877755511022045,5.731752562073232,0.007869346809255573,0.2,0.9,0.9,0.312170855329578,3.0483835117609894,0.1312170855329578,INCREASE,Low curvature with reduced advancement velocity
44.482619107284464,39.078156312625254,5.759136098829253,0.010486220594579638,0.2,0.9,0.9,0.34880708832411494,2.9655834660314375,0.13488070883241152,INCREASE,Low curvature with reduced advancement velocity
44.6848240263877,39.278557114228455,5.786086943460542,0.013119590162863065,0.2,0.9,0.9,0.38567426228008295,2.8866813138450933,0.1385674262280083,INCREASE,Low curvature with reduced advancement velocity
44.886957564188954,39.478957915831664,5.812496900310997,0.01576800327915502,0.2,0.9,0.9,0.4227520459081703,2.8114526431390385,0.14227520459081702,INCREASE,Low curvature with reduced advancement velocity
45.08900728352056,39.67935871743487,5.838257486460593,0.0184298378857727,0.2,0.9,0.9,0.4600177304008178,2.7396927562666535,0.14600177304008177,INCREASE,Low curvature with reduced advancement velocity
45.29096175754877,39.879759519038075,5.863260052265036,0.021103261263232833,0.2,0.9,0.9,0.49744565768525967,2.6712154657973834,0.149744565768526,HOLD,Navigation state acceptable
45.49281076184348,40.08016032064128,5.887395902189096,0.02378618903875711,0.2,0.9,0.9,0.5350066465425996,2.6058519088562084,0.15350066465425996,HOLD,Navigation state acceptable
45.694545465537395,40.28056112224449,5.910556415811701,0.02647624451872132,0.2,0.9,0.9,0.5726674232620985,2.543449391037183,0.15726674232620985,HOLD,Navigation state acceptable
45.896158620637166,40.480961923847694,5.932633168880915,0.029170718903448974,0.2,0.9,0.9,0.6103900646482856,2.483870267091851,0.16103900646482858,HOLD,Navigation state acceptable
46.09764474850218,40.6813627254509,5.9535180542966355,0.0318665330308373,0.2,0.9,0.9,0.6481314624317223,2.426990862790904,0.16481314624317223,HOLD,Navigation state acceptable
46.299000322458014,40.88176352705411,5.9731034028989844,0.034560201392219415,0.2,0.9,0.9,0.6858428194910717,2.3727004402507315,0.16858428194910718,HOLD,Navigation state acceptable
46.5002239454618,41.08216432865731,5.991282103940647,0.0372477992638779,0.2,0.9,0.9,0.7234691896942904,2.32090020751083,0.17234691896942905,HOLD,Navigation state acceptable
46.70131652168616,41.28256513026052,6.007947725121443,0.039924933893162894,0.2,0.9,0.9,0.7609490745042804,2.271502372166003,0.17609490745042805,HOLD,Navigation state acceptable
46.90228142083959,41.48296593186373,6.022994632064119,0.04258672077193457,0.2,0.9,0.9,0.798214090807084,2.2244292381251993,0.17982140908070843,HOLD,Navigation state acceptable
47.10312463399484,41.68336673346693,6.0363181071107155,0.04522776610771821,0.2,0.9,0.9,0.835188725508055,2.1796123441705633,0.1835188725508055,HOLD,Navigation state acceptable
47.30385491965512,41.88376753507014,6.047814467319551,0.04784215666078856,0.2,0.9,0.9,0.8717901932510399,2.1369916427719686,0.187179019325104,HOLD,Navigation state acceptable
47.5044839387532,42.08416833667335,6.057381181543675,0.05042345814528664,0.2,0.9,0.9,0.9079284140340129,2.0965147175216248,0.1907928414034013,HOLD,Navigation state acceptable
47.70502637725221,42.28456913827655,6.064916986472447,0.05296472338487094,0.2,0.9,0.9,0.9435061273881931,2.0581360375618956,0.19435061273881932,HOLD,Navigation state acceptable
47.90550005500284,42.48496993987976,6.07032200151908,0.05545851136215495,0.2,0.9,0.9,0.9784191590701692,2.021816247412377,0.19784191590701694,HOLD,Navigation state acceptable
48.10592601951031,42.68537074148297,6.073497842437922,0.05789691819066685,0.2,0.9,0.9,1.0125568546693358,1.9875214907442713,0.2012556854669336,HOLD,Navigation state acceptable
48.30632862328112,42.88577154308617,6.074347733556554,0.060271620870196746,0.2,0.9,0.85,1.0458026921827546,1.9552227667333002,0.2045802692182755,DECREASE,High curvature and elevated pushing force
48.50673558345391,43.08617234468938,6.072776618509284,0.06257393445281546,0.2,0.85,0.7999999999999999,1.0492481151130086,1.9519354296341098,0.20492481151130085,DECREASE,High curvature and elevated pushing force
48.7071780224754,43.28657314629259,6.068691269359838,0.06479488293864018,0.2,0.7999999999999999,0.7499999999999999,1.0503334782023221,1.9509021544666447,0.20503334782023225,DECREASE,High curvature and elevated pushing force
48.90769048866204,43.48697394789579,6.062000394002814,0.06692528384944339,0.2,0.7499999999999999,0.6999999999999998,1.0490660481180425,1.9521088662192152,0.20490660481180428,DECREASE,High curvature and elevated pushing force
49.108310955593254,43.687374749499,6.052614741735109,0.06895584599329123,0.2,0.6999999999999998,0.6499999999999998,1.0454701519194947,1.9555406351182147,0.20454701519194948,DECREASE,High curvature and elevated pushing force
49.30908079941301,43.88777555110221,6.040447206890262,0.07087727944666161,0.2,0.6499999999999998,0.5999999999999998,1.0395887136366084,1.9611797090541636,0.20395887136366087,DECREASE,High curvature and elevated pushing force
49.51004475327506,44.08817635270541,6.025412930430719,0.07268041626063342,0.2,0.5999999999999998,0.5499999999999997,1.0314845788669673,1.969003378913634,0.20314845788669678,DECREASE,High curvature and elevated pushing force
49.711250838351354,44.28857715430862,6.007429399394816,0.07435633986126962,0.2,0.5499999999999997,0.4999999999999997,1.021241568543331,1.9789816626830614,0.2021241568543331,DECREASE,High curvature and elevated pushing force
49.91275027103282,44.48897795591183,5.9864165440975725,0.07589652059555653,0.2,0.4999999999999997,0.44999999999999973,1.0089652059555652,1.9910748021628368,0.20089652059555654,DECREASE,High curvature and elevated pushing force
50.11459734618449,44.68937875751503,5.962296832986581,0.07729295439594389,0.2,0.44999999999999973,0.39999999999999974,0.9947830667614668,2.0052305770241,0.1994783066761467,DECREASE,High curvature and elevated pushing force
50.31684929656903,44.88977955911824,5.934995365056421,0.07853830113148977,0.2,0.39999999999999974,0.34999999999999976,0.9788447101834077,2.0213814552579334,0.19788447101834078,DECREASE,High curvature and elevated pushing force
50.51956612882036,45.09018036072145,5.904439959727675,0.07962601891960193,0.2,0.34999999999999976,0.29999999999999977,0.9613211608166161,2.0394416171671543,0.19613211608166162,DECREASE,High curvature and elevated pushing force
50.722810436627135,45.29058116232465,5.870561244098958,0.08055049051005099,0.2,0.29999999999999977,0.24999999999999978,0.9424039240804079,2.059303912235309,0.1942403924080408,DECREASE,High curvature and elevated pushing force
50.92664719206783,45.49098196392786,5.83329273748301,0.08130713784771154,0.2,0.24999999999999978,0.1999999999999998,0.9223035338578365,2.0808368343226586,0.19223035338578365,DECREASE,High curvature and elevated pushing force
51.131143516318694,45.69138276553107,5.79257093314057,0.08189252109162164,0.2,0.1999999999999998,0.1499999999999998,0.9012476476413513,2.1038816300245355,0.19012476476413515,DECREASE,High curvature and elevated pushing force
51.33636843122644,45.89178356713427,5.748335377128621,0.08230441871434735,0.2,0.1499999999999998,0.1,0.8794787216432578,2.1282496864357885,0.1879478721643258,DECREASE,High curvature and elevated pushing force
51.542392593491165,46.09218436873748,5.7005287441822095,0.08254188582083233,0.2,0.1,0.1,0.857251314924994,2.1537203758348356,0.1857251314924994,DECREASE,High curvature and elevated pushing force
51.74928801343503,46.29258517034068,5.649096910552249,0.0826052884969175,0.2,0.1,0.1,0.857631730981505,2.153279325114965,0.18576317309815052,DECREASE,High curvature and elevated pushing force
51.95712776053318,46.49298597194389,5.593989023724534,0.08249631278759634,0.2,0.1,0.1,0.8569778767255781,2.154037509080737,0.18569778767255782,DECREASE,High curvature and elevated pushing force
52.16598565804796,46.6933867735471,5.535157568948337,0.08221794777526427,0.2,0.1,0.1,0.8553076866515856,2.155976622518663,0.18553076866515858,DECREASE,High curvature and elevated pushing force
52.37593596923258,46.8937875751503,5.472558432506101,0.08177444313843694,0.2,0.1,0.1,0.8526466588306217,2.1590733348607194,0.18526466588306217,DECREASE,High curvature and elevated pushing force
52.58705307765232,47.09418837675351,5.4061509616590335,0.08117124246430102,0.2,0.1,0.1,0.8490274547858062,2.163299408911895,0.18490274547858065,DECREASE,High curvature and elevated pushing force
52.799411164207626,47.294589178356716,5.3358980212065354,0.08041489441718648,0.2,0.1,0.1,0.8444893665031189,2.1686218812870757,0.1844489366503119,DECREASE,High curvature and elevated pushing force
53.01308388343527,47.49498997995992,5.261766046600897,0.07951294459176392,0.2,0.1,0.1,0.8390776675505836,2.175003302240894,0.18390776675505838,DECREASE,High curvature and elevated pushing force
53.22814404161065,47.69539078156313,5.183725093562074,0.07847381145907739,0.2,0.1,0.1,0.8328428687544643,2.182402031396319,0.18328428687544643,DECREASE,High curvature and elevated pushing force
53.44466327907998,47.895791583166336,5.101748884140721,0.07730665022247157,0.2,0.1,0.1,0.8258399013348295,2.1907725847571258,0.18258399013348298,DECREASE,High curvature and elevated pushing force
53.66271175911967,48.09619238476954,5.015814849181288,0.07602120863003514,0.2,0.1,0.1,0.8181272517802108,2.200066027327525,0.1818127251780211,DECREASE,High curvature and elevated pushing force
53.882357865454956,48.296593186372746,4.925904167140468,0.07462767883346837,0.2,0.1,0.1,0.8097660730008103,2.21023040473265,0.18097660730008103,DECREASE,High curvature and elevated pushing force
54.10366791037898,48.496993987975955,4.832001799220031,0.07313654924981558,0.2,0.1,0.1,0.8008192954988935,2.2212112064758016,0.18008192954988936,DECREASE,High curvature and elevated pushing force
54.32670585520078,48.69739478957916,4.734096520776401,0.07155846009742305,0.2,0.1,0.1,0.7913507605845383,2.2329518528770733,0.17913507605845386,DECREASE,High curvature and elevated pushing force
54.55153304452433,48.897795591182366,4.632180948973464,0.0699040658685442,0.2,0.1,0.1,0.7814243952112653,2.2453941973359055,0.17814243952112654,DECREASE,High curvature and elevated pushing force
54.778207955626,49.098196392785574,4.526251566648519,0.06818390749236682,0.2,0.1,0.1,0.7711034449542009,2.258479035426096,0.1771103444954201,DECREASE,High curvature and elevated pushing force
55.00678596396157,49.298597194388776,4.416308742364944,0.06640829637984981,0.2,0.1,0.1,0.7604497782790989,2.272146612390238,0.1760449778279099,DECREASE,High curvature and elevated pushing force
55.23731912560069,49.498997995991985,4.302356746629364,0.06458721195567249,0.2,0.1,0.1,0.749523271734035,2.2863371208748835,0.1749523271734035,DECREASE,High curvature and elevated pushing force
55.46985597716267,49.699398797595194,4.1844037642543865,0.06273021369683017,0.2,0.1,0.1,0.7383812821809811,2.300991181279622,0.17383812821809813,DECREASE,High curvature and elevated pushing force
55.70444135361538,49.899799599198396,4.06246190285211,0.06084636815094168,0.2,0.1,0.1,0.7270782089056501,2.3160502977653623,0.17270782089056502,DECREASE,High curvature and elevated pushing force
55.94111622410307,50.100200400801604,3.9365471974473905,0.058944190911850054,0.2,0.1,0.1,0.7156651454711004,2.331457283817262,0.17156651454711006,HOLD,Navigation state acceptable
56.179917545791184,50.30060120240481,3.806679611203619,0.05703160310046951,0.2,0.1,0.1,0.704189618602817,2.3471566522505913,0.17041896186028171,HOLD,Navigation state acceptable
56.42087813555817,50.501002004008015,3.6728830322576402,0.05511590155018785,0.2,0.1,0.1,0.6926954093011272,2.3630949655918916,0.16926954093011273,HOLD,Navigation state acceptable
56.664026559226905,50.701402805611224,3.5351852666643646,0.053203741624906,0.2,0.1,0.1,0.681222449749436,2.3792211438742967,0.1681222449749436,HOLD,Navigation state acceptable
56.90938703791174,50.90180360721443,3.39361802745542,0.05130113140380232,0.2,0.1,0.1,0.6698067884228139,2.395486728005297,0.1669806788422814,HOLD,Navigation state acceptable
57.15697937096108,51.102204408817634,3.2482169198199866,0.049413435848893836,0.2,0.1,0.1,0.6584806150933631,2.4118460979266994,0.16584806150933631,HOLD,Navigation state acceptable
57.406818874898406,51.30260521042084,3.0990214224199635,0.04754538951652175,0.2,0.1,0.1,0.6472723370991306,2.428256645797899,0.16472723370991305,HOLD,Navigation state acceptable
57.65891633770614,51.50300601202405,2.946074864855277,0.04570111637423859,0.2,0.1,0.1,0.6362066982454315,2.4446789053542908,0.16362066982454315,HOLD,Navigation state acceptable
57.913277987754995,51.703406813627254,2.7894244012990788,0.043884155332368086,0.2,0.1,0.1,0.6253049319942086,2.4610766393799715,0.16253049319942087,HOLD,Navigation state acceptable
58.169905476654364,51.90380761523046,2.6291209803262663,0.04209749017960225,0.2,0.1,0.1,0.6145849410776135,2.477416887915666,0.16145849410776136,HOLD,Navigation state acceptable
58.42879587528549,52.10420841683367,2.4652193109626674,0.04034358271927322,0.2,0.1,0.1,0.6040614963156393,2.4936699803514886,0.16040614963156397,HOLD,Navigation state acceptable
58.68994168227712,52.30460921843687,2.2977778249859013,0.038624408026186996,0.2,0.1,0.1,0.593746448157122,2.509809514948424,0.1593746448157122,HOLD,Navigation state acceptable
58.95333084419051,52.50501002004008,2.1268586355125425,0.03694149087408147,0.2,0.1,0.1,0.5836489452444888,2.5258123096103646,0.1583648945244489,HOLD,Navigation state acceptable
59.21894678669569,52.70541082164329,1.952527491910186,0.035295942519199146,0.2,0.1,0.1,0.5737756551151949,2.5416583278556395,0.1573775655115195,HOLD,Navigation state acceptable
59.48676845604311,52.90581162324649,1.7748537310763655,0.03368849715578291,0.2,0.1,0.1,0.5641309829346975,2.557330583973861,0.15641309829346978,HOLD,Navigation state acceptable
59.75677037016112,53.1062124248497,1.5939102251299435,0.03211954748320192,0.2,0.1,0.1,0.5547172848992116,2.572815031293172,0.15547172848992116,HOLD,Navigation state acceptable
60.02892267874002,53.30661322645291,1.4097733255643936,0.030589178940650556,0.2,0.1,0.1,0.5455350736439034,2.5881004373257035,0.15455350736439036,HOLD,Navigation state acceptable
60.30319123169676,53.50701402805611,1.2225228039155143,0.0290972022689,0.2,0.1,0.1,0.5365832136134,2.603178249353431,0.15365832136134003,HOLD,Navigation state acceptable
60.57953765544878,53.70741482965932,1.0322417889998827,0.027643184150492113,0.2,0.1,0.1,0.5278591049029527,2.6180424537602067,0.1527859104902953,HOLD,Navigation state acceptable
60.857919436460726,53.90781563126253,0.8390167007836462,0.026226475760107705,0.2,0.1,0.1,0.5193588545606462,2.632689432120157,0.15193588545606462,HOLD,Navigation state acceptable
61.138290011563605,54.10821643286573,0.6429371809445903,0.024846239125146163,0.2,0.1,0.1,0.5110774347508771,2.647117816738133,0.1511077434750877,HOLD,Navigation state acceptable
61.42059886458097,54.30861723446894,0.44409602019368366,0.023501471252392284,0.2,0.1,0.1,0.5030088275143537,2.661328348027816,0.15030088275143538,HOLD,Navigation state acceptable
61.70479162883064,54.50901803607215,0.24258908242562294,0.022191026023266253,0.2,0.1,0.1,0.49514615613959756,2.6753237357930453,0.14951461561395976,HOLD,Navigation state acceptable
61.990810195104096,54.70941883767535,0.03851522577094135,0.020913633897521357,0.2,0.1,0.1,0.48748180338512814,2.6891085261661845,0.1487481803385128,HOLD,Navigation state acceptable
62.27859282475666,54.90981963927856,-0.16802377937466328,0.019667919492005505,0.2,0.1,0.15000000000000002,0.48000751695203303,2.702688975686898,0.1480007516952033,INCREASE,Low curvature with reduced advancement velocity
62.56807426757194,55.11022044088177,-0.37692333526506383,0.018452417123443834,0.2,0.15000000000000002,0.2,0.46444071130238496,2.7314181920295306,0.1464440711302385,INCREASE,Low curvature with reduced advancement velocity
62.85918588409197,55.31062124248497,-0.5880761045807921,0.01726558441892342,0.2,0.2,0.25,0.448859090932464,2.7607929749922473,0.1448859090932464,INCREASE,Low curvature with reduced advancement velocity
63.15185577213135,55.51102204408818,-0.801372100984322,0.01610581410550685,0.2,0.25,0.3,0.4332936057913014,2.7907750260224287,0.14332936057913015,INCREASE,Low curvature with reduced advancement velocity
63.446008897217645,55.71142284569139,-1.0166987823659523,0.014971444098227312,0.2,0.3,0.35,0.4177715527858185,2.821329001939903,0.14177715527858187,INCREASE,Low curvature with reduced advancement velocity
63.741567226723944,55.91182364729459,-1.2339411466905692,0.013860766005752558,0.2,0.35,0.39999999999999997,0.40231651104889676,2.852423093134732,0.1402316511048897,INCREASE,Low curvature with reduced advancement velocity
64.03844986748038,56.1122244488978,-1.4529818303529964,0.012772032171402258,0.2,0.39999999999999997,0.44999999999999996,0.38694828954262034,2.8840296571684703,0.13869482895426205,INCREASE,Low curvature with reduced advancement velocity
64.33657320667056,56.31262525050101,-1.6737012089464796,0.011703461366144098,0.2,0.44999999999999996,0.49999999999999994,0.37168288297836893,2.9161259133850974,0.1371682882978369,INCREASE,Low curvature with reduced advancement velocity
64.63585105583778,56.51302605210421,-1.895977500347401,0.010653243243662179,0.2,0.49999999999999994,0.5499999999999999,0.3565324324366218,2.9486947044938296,0.13565324324366218,INCREASE,Low curvature with reduced advancement velocity
64.93619479784158,56.71342685370742,-2.119686870016255,0.009619541662161028,0.2,0.5499999999999999,0.6,0.3415051874526908,2.9817253316741743,0.1341505187452691,INCREASE,Low curvature with reduced advancement velocity
65.23751353662097,56.91382765531062,-2.344703538413045,0.008600496971624837,0.2,0.6,0.65,0.32660546668787327,3.0152144706494934,0.13266054666878732,INCREASE,Low curvature with reduced advancement velocity
65.53971424963449,57.11422845691383,-2.5708998904231377,0.007594227358106342,0.2,0.65,0.7000000000000001,0.31183361461822295,3.0491671774732665,0.1311833614618223,INCREASE,Low curvature with reduced advancement velocity
65.84270194286024,57.31462925851704,-2.79814658668748,0.0065988293289507005,0.2,0.7000000000000001,0.7500000000000001,0.29718595194740843,3.0835979945627496,0.12971859519474085,INCREASE,Low curvature with reduced advancement velocity
66.14637980825091,57.51503006012024,-3.0263126767294115,0.005612377416980808,0.2,0.7500000000000001,0.8000000000000002,0.28265471771226014,3.118532169853466,0.12826547177122602,INCREASE,Low curvature with reduced advancement velocity
66.45064938354963,57.71543086172345,-3.2552657137681407,0.004632923175002188,0.2,0.8000000000000002,0.8500000000000002,0.2682280012750285,3.154007005032653,0.12682280012750285,INCREASE,Low curvature with reduced advancement velocity
66.7554107143832,57.91583166332666,-3.484871871107709,0.0036584935247192724,0.2,0.8500000000000002,0.9,0.2538896625837102,3.1900733528321585,0.125388966258371,INCREASE,Low curvature with reduced advancement velocity
67.06056251855807,58.11623246492986,-3.7149960599883425,0.002687088519879924,0.2,0.9,0.9,0.23961923927831896,3.226797288438923,0.1239619239278319,HOLD,Navigation state acceptable
67.36600235249388,58.31663326653307,-3.945502048785867,0.001716678578390075,0.2,0.9,0.9,0.22603350009746107,3.2625535922811473,0.12260335000974612,HOLD,Navigation state acceptable
67.67162677973725,58.517034068136276,-4.176252583443176,0.000745201233450217,0.2,0.9,0.9,0.21243281726830304,3.2991518730186495,0.1212432817268303,HOLD,Navigation state acceptable
67.97733154150691,58.71743486973948,-4.407109509017084,0.00022944254925775232,0.2,0.9,0.9,0.20521219568960855,3.318917626543968,0.12052121956896085,HOLD,Navigation state acceptable
68.283011729228,58.91783567134269,-4.637933892222115,0.0012093924427198674,0.2,0.9,0.9,0.21893149419807817,3.281562597274227,0.12189314941980783,HOLD,Navigation state acceptable
68.58856195902094,59.118236472945895,-4.868586144852149,0.002196833174709304,0.2,0.9,0.9,0.23275566444593027,3.244763025930061,0.12327556644459303,HOLD,Navigation state acceptable
68.8938765481171,59.3186372745491,-5.098926147960071,0.0031939992452757067,0.2,0.9,0.9,0.24671598943385992,3.2084292123472484,0.124671598943386,HOLD,Navigation state acceptable
69.19884969317935,59.519038076152306,-5.328813376674387,0.004203179899909296,0.2,0.9,0.9,0.26084451859873015,3.172476812958267,0.12608445185987302,INCREASE,Low curvature with reduced advancement velocity
69.50337565051207,59.719438877755515,-5.558107025531467,0.005226724311043208,0.2,0.9,0.9,0.2751741403546049,3.1368264720986785,0.1275174140354605,INCREASE,Low curvature with reduced advancement velocity
69.8073489181512,59.91983967935872,-5.786666134201439,0.006267046915367884,0.2,0.9,0.9,0.2897386568151504,3.101403512148348,0.12897386568151503,INCREASE,Low curvature with reduced advancement velocity
70.11066441983013,60.120240480961925,-6.014349713485338,0.00732663284885692,0.2,0.9,0.9,0.3045728598839969,3.06613767847024,0.1304572859883997,INCREASE,Low curvature with reduced advancement velocity
70.41321769082201,60.320641282565134,-6.241016871460816,0.008408043413318592,0.2,0.9,0.9,0.31971260778646027,3.0309629357176155,0.13197126077864604,INCREASE,Low curvature with reduced advancement velocity
70.71490506566475,60.521042084168336,-6.466526939653566,0.00951392149707714,0.2,0.9,0.9,0.33519490095907994,2.995817312608647,0.133519490095908,INCREASE,Low curvature with reduced advancement velocity
71.01562386777806,60.721442885771545,-6.690739599111632,0.010646996860876067,0.2,0.9,0.9,0.351057956052265,2.960642792621446,0.13510579560522648,INCREASE,Low curvature with reduced advancement velocity
